"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Sorting Number","Excavation Method","Mammal","Nisp","Weight (g)","Element","Spine Portion","Fusion Status","# Of Fragments","Lateral Present","Principle Author / Analyst","Side","Side (english)","Dorsal and Middle Present","Mollusk","Cranial Present","Mid-shaft Present","Proximal and Shaft Present","Medial Present","Proximal Present","Cranial Protion","Caudal Present","Aves","# Of Complete Bones","Stylopod","Burning- Grey","Dorsal Present","Mandibular Portion","Gb","Phalanx","Glpe","Bp","Tp","Ld","Bd","Body Size","Tal_gll","Tal_glm","Tal_tm","Tal_bd","Gl","V_pl","Distal Present","Shaft and Distal Present","Payne (1973) Mandible Wear Stage","Burning- Black","Bpc","Carpal/tarsal","Ventral Present","Tal_tl","Tooth Wear (grant)","Humerus Breadth Of Trochlea","Humerus Height Of Trochlea","Cox_la","Cox_kb","Cox_kh","Sex","Middle and Ventral Present","Cut Marks","Carnivore Gnawing","Part Burned","V_bfcr","V_bfcd","V_h","V_lcde","V_lapa","V_bpacd","V_kbw","Scap_klc","Td","Gldp4","Gbdp4","Glm1","Gbm1","U_hz_bas","Oroabohz","Dorsobhz","Glm3","Gbm3","Burning- Brown","Moll_gh","Cox_ku","Bfp","Scap_glp","Lg","Bg","Moll_gl","P3_dls","P3_ld","P3_mbs","Others","Bfd","Burning- White","Left","Dd","Cd","Pisces","Ulna Measurement Tpa","Ulna Measurement Kto","Scap_dha","Tc","Lop","Chopped"
"http://opencontext.org/subjects/25EB01B5-BCBA-4F51-450D-D2DC1D6961BB","Bone 1504","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002413","cervical vertebra","","","","","","","0.01504","hand collected","Bos primigenius f. taur.","1.0","60.0","Vert. cerv.","V.cerv.arcus","E_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/882E2603-3911-421B-7925-73426FCE2C07","Bone 1505","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.01505","hand collected","Bos primigenius f. taur.","1.0","22.5","Vert. thor.","V.thor.corp.","E_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/0DAEBFD7-87CB-4F61-9571-C7E7718F9742","Bone 1506","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.01506","hand collected","Bos primigenius f. taur.","1.0","24.5","Vert. thor.","V.thor.corp.","E_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/B366365E-EB0E-4F20-620E-87737705FCE0","Bone 1507","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.01507","hand collected","Bos primigenius f. taur.","1.0","7.0","Vert. thor.","V.thor.corp.","E_uf/f","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/27906CC8-4542-4FFE-89FF-AC32C0F30D79","Bone 1508","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.01508","hand collected","Bos primigenius f. taur.","1.0","14.5","Vert. thor.","V.thor.corp.","E_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/E061B8B0-E4C4-4486-E54A-B1A7C2166EE8","Bone 1509","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.01509","hand collected","Bos primigenius f. taur.","1.0","18.0","Vert. thor.","V.thor.P.spin.","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A3CBFBD9-8B3F-4274-15DB-E3E2BE6DF67E","Bone 1510","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.0151","hand collected","Bos primigenius f. taur.","1.0","13.5","Vert. thor.","V.thor.P.spin.","Apophysis_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/5B03081F-C4F7-4FC6-CDE5-47559EC2831D","Bone 1511","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.01511","hand collected","Bos primigenius f. taur.","1.0","6.5","Vert. thor.","V.thor.P.spin.","Apophysis_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/9DC7B979-22D7-4734-02FA-C3F68C44280A","Bone 1512","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002414","lumbar vertebra","","","","","","","0.01512","hand collected","Bos primigenius f. taur.","1.0","3.5","Vert. lumb.","V.lumb.postzyg.","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/B48611E5-B2B1-4DE1-5C11-B24D54C0D277","Bone 1513","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001095","caudal vertebra","","","","","","","0.01513","hand collected","Bos primigenius f. taur.","1.0","4.0","Vert. caud.","","E_uf/f","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/899A73B0-A845-4C95-4B30-E74016F22675","Bone 1514","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.01514","hand collected","Bos primigenius f. taur.","1.0","5.5","Costa","C.vera","","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/D6D2A07E-36D4-45D5-59D3-E8BC4627168C","Bone 1515","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.01515","hand collected","Bos primigenius f. taur.","1.0","2.5","Costa","C.spuria","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/40EB6920-C881-4B2C-BF44-121790B952E9","Bone 1516","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.01516","hand collected","Bos primigenius f. taur.","1.0","2.5","Costa","C.vera","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/3853D444-5A51-41D0-C7CC-FFF8EA0F690B","Bone 1517","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.01517","hand collected","Bos primigenius f. taur.","1.0","17.0","Costa","C.vera","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/EFFB2AB4-0B98-4E02-2EF1-F7C42D724843","Bone 1518","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.01518","hand collected","Bos primigenius f. taur.","1.0","4.0","Costa","C.spuria","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/523FE0EB-6D8A-45B7-4CBA-CDB920D599F4","Bone 1519","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.01519","hand collected","Bos primigenius f. taur.","1.0","3.0","Costa","C.spuria","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/09C2912C-21DD-42AA-BFE4-98360A1C1C5C","Bone 1520","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/69DE3F84-33A5-4364-C28C-47F093C9464A","Turkey","Barcın Höyük","Trench L13","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.0152","hand collected","Bos primigenius f. taur.","1.0","2.0","Costa","C.spuria","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
