"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Context (5)","Context (6)","Context (7)","Context (8)","Context (9)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Taxon","Element","Side","Reference","Species Comment","Age Data","Part","Size","Species","Sex","Mesh Size","Year","Retrieval Method","Observer","Retrieval %","Volume","Cutmarks","Fusion stages","Distal Fusion","Comments","Weight","Proximal Fusion","SDO (unfused)","DPA (unfused)","BPC (unfused)","Sample No","Number of Elements","GB","GL","DC","Species Certain","Bp","Age group","GL (unfused)","BPC","Bd","SD","Dp (unfused)","Bp (unfused)","Stratum","LG","GLP","BG","GB (unfused)","LF","HP","Ld","BF","GLm","GL1","Dm","Dl","DPA","Bd (unfused)","Dp","BFp","Dd (unfused)","Dd","LO (unfused)","SBV","DC (unfused)","b measurement","a measurement","H","BPC (unfused/neonate)","GH","LmT","BFd"
"http://opencontext.org/subjects/TESTSPA0000004441","Bone Ref# 400","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/10840","Lepus","http://purl.obolibrary.org/obo/UBERON_0013587; http://purl.obolibrary.org/obo/UBERON_0003645; http://purl.obolibrary.org/obo/UBERON_0003648; http://purl.obolibrary.org/obo/UBERON_0003649; http://purl.obolibrary.org/obo/UBERON_0003646; http://purl.obolibrary.org/obo/UBERON_0002374; http://purl.obolibrary.org/obo/UBERON_0003647","fused metacarpal bones 3 and 4; metacarpal bone of digit 1; metacarpal bone of digit 4; metacarpal bone of digit 5; metacarpal bone of digit 2; metacarpal bone; metacarpal bone of digit 3","","","","","","","Lepus sp.","Metacarpal","","400.0","Lepus","","Proxial end fragment","<2 cm","Unknown","","3","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004322","Bone Ref# 2507","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001423","radius bone","","","","","","","Large Mammal","Radius","NA","2507.0","","NA","Diaphysis fragment",">10 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","43.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003512","Bone Ref# 2508","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","","","","","Aves","Humerus","NA","2508.0","","NA","Diaphysis fragment","5-10 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","3.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003657","Bone Ref# 2509","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/11021570","Bos primigenius","http://purl.obolibrary.org/obo/UBERON_0013587; http://purl.obolibrary.org/obo/UBERON_0003645; http://purl.obolibrary.org/obo/UBERON_0003648; http://purl.obolibrary.org/obo/UBERON_0003649; http://purl.obolibrary.org/obo/UBERON_0003646; http://purl.obolibrary.org/obo/UBERON_0002374; http://purl.obolibrary.org/obo/UBERON_0003647","fused metacarpal bones 3 and 4; metacarpal bone of digit 1; metacarpal bone of digit 4; metacarpal bone of digit 5; metacarpal bone of digit 2; metacarpal bone; metacarpal bone of digit 3","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","Bos primigenius","Metacarpal","Left","2509.0","","Adult","Proximal end fragment","2-5 cm","primigenius","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","8.7","proximal fused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006547","Bone Ref# 2521","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/1703; http://eol.org/pages/4658568","Reptilia; Lepidosauria","","","","","","","","","Reptile","Bone","","2521.0","Reptile","","","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003830","Bone Ref# 253","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/328607","Canis lupus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0013587; http://purl.obolibrary.org/obo/UBERON_0003645; http://purl.obolibrary.org/obo/UBERON_0003648; http://purl.obolibrary.org/obo/UBERON_0003649; http://purl.obolibrary.org/obo/UBERON_0003646; http://purl.obolibrary.org/obo/UBERON_0002374; http://purl.obolibrary.org/obo/UBERON_0003647","fused metacarpal bones 3 and 4; metacarpal bone of digit 1; metacarpal bone of digit 4; metacarpal bone of digit 5; metacarpal bone of digit 2; metacarpal bone; metacarpal bone of digit 3","","","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-unfused","Distal epiphysis unfused","Canis lupus","Metacarpal","Left","253.0","","Distal end unfused","Proximal end fragment V","2-5 cm","lupus","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","distal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003877","Bone Ref# 254","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0003651; http://purl.obolibrary.org/obo/UBERON_0003653; http://purl.obolibrary.org/obo/UBERON_0013588; http://purl.obolibrary.org/obo/UBERON_0003652","metatarsal bone of digit 2; metatarsal bone of digit 4; fused metatarsal bones 3 and 4; metatarsal bone of digit 3","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Carnivore","Metatarsal","Left","254.0","","Foetal","Proximal end fragment III","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003905","Bone Ref# 255","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","","","","","Carnivore","Proximal Phalanx","","255.0","Carnivore","","Complete","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003475","Bone Ref# 256","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0011205","carpometacarpus","","","","","","","Aves","Carpo-Metacarpus","Left","256.0","Bird","","Fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","","","","","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004824","Bone Ref# 257","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","","","","","","","","","","","Not Identifiable","Bone","","257.0","Not Identifiable","","Fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","Evidence of two cut marks","","","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003511","Bone Ref# 258","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","","","","","Aves","Humerus","Right","258.0","Bird","","Distal end fragment","5-10 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","Put in with sample 23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004520","Bone Ref# 259","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/328046","Meles meles (Linnaeus, 1758)","http://purl.obolibrary.org/obo/UBERON_0001424","ulna","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Meles meles","Ulna","Right","259.0","meles","Foetal","Proximal end fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003844","Bone Ref# 260","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/328607","Canis lupus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001424","ulna","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","Canis lupus","Ulna","Right","260.0","","Adult","Diaphysis Frag,emt",">10 cm","lupus","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","Put in with sample 23","","proximal fused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003477","Bone Ref# 261","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0011205","carpometacarpus","","","","","","","Aves","Carpo-Metacarpus","Right","261.0","Bird","","Distal end fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","Put in with sample 23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004825","Bone Ref# 262","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","","","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Not Identifiable","Vertebrae","","262.0","Not Identifiable","","Fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004305","Bone Ref# 264","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","http://eol.org/pages/1642","Mammalia","","","","","","","","","Large Mammal","Bone","","264.0","Large Mammal","","Fragments","5-10 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004648","Bone Ref# 265","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003476","Turkey","Pınarbaşı","Site A","Context AAR","","","","","","","","","","","","","","","","Not Identifiable","Bone","","265.0","Not Identifiable","","Fragments","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","","","","","","47.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
